1.410978148846716067e+02,-4.290437991924472527e+01,-3.580126035281384134e+01,-2.006679391857642880e+00,-1.552421074437016024e+01,-6.925491193832575831e+00,-5.250461973009604044e+00,-1.104248693197866871e+01,-1.936229373618005667e+01,-9.121907058899221710e+00,-2.725740887377310173e+01,-8.256008296459039997e+00,3.817757072263907592e+00,-3.143833158733959010e+01,3.936972453650773929e+01,-3.879759081097758155e+01,-1.190651603093386912e+00,-4.167959238502193386e+01,-4.168696961379769306e+01,1.832347851514321135e+01,-1.198849827410232471e+01,-1.384836507345496059e+01,1.387841908138775793e+01,2.387938266937827336e+01,2.702171391600087791e+00,-5.638127052104796633e+01,1.807264763928382223e+01,1.459609414584316767e+01,4.529305277690054865e+00,3.309055137875783004e+01,3.685807342122809160e+01,2.949996697117773437e+01,-3.972747172928052350e+01,-2.938265356690635599e+01,-2.526972338463831491e+01,3.754857291161346211e+01,-1.494980948852330371e+01,-4.264829182600823287e+01,-2.366491093440434312e+01,-2.416807723754106352e+00,-2.507169286750813697e+01,1.040415641730871243e+01,6.826975177177313014e+01,-3.700669460257505250e+01,-1.316613444476267603e+01,3.887751393977053382e+00,9.823103695889345843e+00,5.171255961795144351e+00,2.259248560573856679e+01,-1.781377707739876470e+01,2.232228353781693642e+01,-2.637796221145524456e+01,-6.846002861509377369e-02,-2.023027585340070189e+01,2.679838709681078512e+00,-7.879954639647077208e+00,-4.951615692488989851e+01,3.831416302954045960e+01,4.334348190599886408e+01,2.821885093656698018e+01,-1.910293086547633123e+01,2.069531117392996578e+01,-3.315284599146900746e+01,1.315747006667729124e+01
-4.290437991924471817e+01,1.614836974037398249e+02,-1.878293328339866619e+01,-1.872015438098724971e+01,3.389820576557418974e+01,-1.680108105784699646e+01,-4.725378268326473119e+00,1.973265102413432004e+01,1.623022039972933328e+01,-4.168630129701392661e+01,1.545006726802944819e+01,4.942357498310296648e+01,6.064415867787197989e+00,-8.542723110012657273e+00,-2.156244377910605792e+01,-1.501567381176242755e+01,-2.664147789188017512e+01,2.966272626428463255e+01,3.987578667004427047e+01,2.698802998584612922e+01,1.093429340832671492e+01,-2.742578870307774608e+01,-3.153057939988212155e+01,9.086198380400858809e+00,2.755027125099525875e+01,4.299496769126063356e+01,1.716505165162372748e+01,-2.126343097635907498e+01,1.913568859559142510e+01,1.916180996075972232e+01,7.325079815957472817e+00,-1.093767283972043280e+01,-3.588452755600446853e+00,-4.738172642138685831e+00,3.744088583294320927e+00,-2.429696662515512884e+01,3.865381541947729716e+01,-2.782205253821618740e+01,-8.109085224425257366e+00,1.034966737069650478e+01,1.508872909246063898e+01,6.470964555289450360e+00,-4.060134157206123717e+01,2.642858734703187196e+01,-2.466303797215370963e+01,-8.709663668727394281e+00,-2.432538300676955600e+01,6.945756178971825179e+00,1.183335586637432435e+01,-7.158612836654507205e+00,7.254200734188127164e+00,-7.959439380848744250e+00,3.161538096427241129e+01,2.467050625140427833e+00,2.328991090029742850e+01,-8.967989832340427014e+00,9.408385274959857725e+01,-3.228806910541116082e+01,-4.596479645447286799e+01,2.682217476078579743e+00,5.104918494656359051e+00,-6.249781248830895919e+00,4.655509412543553793e+01,-2.731709939739962234e+00
-3.580126035281384844e+01,-1.878293328339866619e+01,1.707320172085970569e+02,-4.735644497526112673e+01,-2.651950885856152951e+01,-4.384634244118710455e+01,1.654334641978721265e+01,1.377674901989455769e+01,-1.838170408190190486e+01,5.556318185212838046e+01,3.821114230129101230e+01,-2.637765609055106708e+01,3.756761366759803877e+01,3.888291472420095829e+01,-2.100103767080222994e+01,4.227142695709540376e+00,2.139348647852694185e+01,4.237993748551785456e-01,-3.062404577828315055e+01,2.516742092813523257e+01,3.056823022984429539e+00,1.149187328984173284e+01,-1.042107286743460826e+01,-1.695510825592006654e+01,-1.996534533572359038e+01,-2.422901731799345537e+00,-5.479826377180792463e+01,2.545160083354803504e+01,-3.401963916982044367e+01,8.842586311842278946e+00,-3.081031502073537709e+01,-2.521447128511341873e+01,3.494237464494912615e+01,-2.128669298406548904e+01,4.100899780872194356e+01,4.492256395916861322e+01,-1.686198816377987697e+01,5.476326790559165403e+01,-2.080587508481457348e+01,4.961274563964796158e+01,1.407240267905745856e+00,-2.766253143465763031e+01,-1.116287929475442411e+02,-1.177399754543305122e+01,-3.399423566381639006e+01,-7.857637256404745862e-01,9.686590461923659801e-01,2.526771150964941626e+01,-5.670909730496223489e+01,2.559916375720862547e+01,4.150716811462113753e+01,3.011368523221051774e+01,-5.289436779044358161e+01,-2.494393824319381725e+00,-6.086029825827954198e+01,1.361027782856938195e+01,-1.535376733223243839e+01,-4.830823814225941426e+00,1.709447824093864909e+01,-4.097218818843022525e+00,-2.591192430140286973e+01,-6.724092566878425714e+01,2.776435188759472705e+00,-3.181471416752564352e+01
-2.006679391857643324e+00,-1.872015438098724971e+01,-4.735644497526111252e+01,1.961494305345341047e+02,1.006065017384544014e+01,5.431946433778487915e+01,4.339995674097273337e+01,4.140671203198535544e+00,8.294756977557709021e+00,3.308391084347825029e+00,-2.914297275693199296e+01,-3.681899740258174347e+01,-6.682608231242954844e+01,-2.124879489888067141e+01,2.280070454682554537e+00,4.333472227097507812e+01,-1.297393147691658832e+01,-2.850398421427115281e+01,2.868781387220121104e+01,-3.558158030353133228e+01,-4.097970030031839173e+01,6.741816047151320213e+00,5.095852780822094985e+01,-3.556000300934256586e+01,-4.070534973112971855e+00,-1.155322208556440344e+01,2.195463071080479267e+01,2.138469521139511276e+00,7.984213643807761684e+01,-4.947475185026591227e+00,3.645027747549035979e+01,-1.320324852333637189e+01,-9.511237535919253361e+00,4.014416705184162382e+00,1.897045290814236296e+01,-5.503224658755812015e+01,5.282490195909388575e+01,1.918666317271734911e+01,3.118145529626649193e+01,-3.707658047579034388e+01,-1.137610927228574198e+01,4.294508397540814570e+01,1.092685150287382925e+02,2.046424710028169258e+01,6.959204653329700818e+01,-3.198763646919824311e+01,4.312634311008643806e+01,1.458697821650230431e+01,2.855807105794070516e-02,-1.810681571453662642e+01,-5.107842734689189967e+01,-2.053550015313548727e+01,6.902146504166172747e+01,2.321977638020635837e+01,-1.948944369367963958e+01,1.747586832052910566e+01,-7.784561897351592563e+01,3.038481206373153753e+01,1.973140734723781264e+01,1.709545992983510176e+00,5.796709113581726314e+01,8.081044569754752160e+01,-3.281883273368633169e+00,1.667224401571335690e+01
-1.552421074437016024e+01,3.389820576557418974e+01,-2.651950885856152951e+01,1.006065017384543658e+01,1.070123609213000293e+02,7.755823419356182136e+00,-1.394246176849067709e+01,-2.492582520764642950e+01,4.000218062917999617e+01,-3.907578564879956673e+01,-1.171097838106923561e+01,3.612323665278591278e+01,-6.533459925129876389e+00,-4.143549857055207752e+01,-3.489232270146323600e+01,3.280129093657433259e+01,-1.815340738613337734e+01,1.537268887876513546e+01,-1.882869619556102947e+01,-7.131141258238594460e+00,3.292195125577983816e+01,-2.619705753616661070e+01,-6.376552082154804957e+00,2.622793017266960547e+01,-2.391015895997191265e+01,3.560821680716501447e+01,1.600144835803875765e+01,-2.355038591656568769e+01,4.427205253107481298e+01,1.631183059982212669e+01,2.557882190954618196e+01,-3.339232744574202627e+01,-8.011742848799290329e+00,-1.325716475041429732e+01,-1.308058623924872066e+01,-2.910609891055687370e+01,4.863060253245161846e+01,-3.211223031374304782e+01,4.557385044218794867e+00,1.129563792988110649e+01,3.252339933828404384e+01,-5.471993254649257565e+00,-1.601921274369307113e+01,9.077401827602265882e+00,2.044515114271688461e+01,-6.367305452616712991e+00,-2.372620179003876828e+01,-3.765965647057018639e+00,-2.554600434762159722e+01,5.306761612187638377e+01,-9.665745218610830136e+00,3.262578548377506937e+00,2.771468019895669599e+01,-1.474545984469651039e+01,3.403526275496616904e+01,-2.312968266630519310e+01,2.669449436079024807e+01,-3.893272938778549275e+01,-1.473632743760479258e+01,-1.665218666599985298e+01,1.174887462756464451e+01,2.364485247599641582e+01,4.339493336336926887e+01,-2.820798303203961765e+01
-6.925491193832574055e+00,-1.680108105784699291e+01,-4.384634244118710455e+01,5.431946433778488625e+01,7.755823419356182136e+00,1.662238743506882201e+02,-2.300424137481603282e+01,5.568762152986883152e+00,-1.492636401097925614e+01,-1.843964724555121748e+01,1.557499912352907145e+01,-2.346856294610484639e+01,-3.180938235557706051e+00,-2.688188025071984910e+01,8.885278402474723336e+00,3.670214568015508405e+01,4.192935228383949919e+01,-1.703431809127818752e+01,1.112600301610812181e+01,-3.929984416778888345e+01,-4.465115865301934406e+01,-4.007085969709170570e+01,1.464094179238681015e+01,-5.097954874292815930e+01,-2.072422484441401647e+00,6.453209499911325508e+01,-2.472103384917729230e+01,2.282478712779806074e+01,1.027610350667955146e+02,-6.253449535736372855e-01,6.502886999545562929e+00,-3.118117633784790677e+00,1.288096372529272138e+01,-1.861417917250217879e+00,1.497767779377278252e+01,-7.559680124799463385e+01,1.922334502643274234e+01,1.291242189425393683e+01,9.949600917335576611e+00,1.135134443425685546e+01,-5.393425317198544633e+01,1.029056462549026030e+01,1.453216279860411042e+01,4.592030230619593567e+01,2.580069826194513638e+01,1.340195232167867179e+00,4.754015539947491220e+01,-1.185286023435703484e+01,5.157908706610356830e+01,3.066616934889787771e+01,-2.498599607491356878e+01,-1.088242846536589070e+01,2.816837096541721763e+01,5.966530346369345494e+01,-2.398749855789577001e+00,-3.722676166001043008e+00,-6.199957791966075149e+01,3.295153419297043484e+01,2.261003501081754763e+01,-3.183372048400595489e+01,6.241904830630196699e+01,1.282113627051022497e+01,-1.121922601794054764e+01,3.300288525439270160e+01
-5.250461973009603156e+00,-4.725378268326474007e+00,1.654334641978721265e+01,4.339995674097272627e+01,-1.394246176849067709e+01,-2.300424137481603282e+01,1.570349519300457644e+02,2.723667135312970089e+01,2.484749804554765262e+01,-2.551137313909099547e+01,6.504654956266323040e+01,1.596447034642714513e+01,-3.709145620223177531e+01,-3.252784111993380378e+01,-2.297035618878416940e+01,-2.106270701894505493e+01,-2.558362328768831162e+01,3.134941390721943577e+01,3.404183340847224315e+01,1.599721945215068253e+01,3.014771216293901546e+01,4.051974061769610103e+01,5.260009070452191082e+01,1.030721288456630802e+01,-2.478961634009766968e+01,-2.352941423506369745e+01,-2.102514057136660597e+01,3.032036705054258618e+01,2.297546241641753895e+01,-2.410069908365078672e-01,2.700485194902095998e+01,-1.343001568561492753e+01,2.117561690891229276e+01,-1.779543457306925092e+01,-1.389439765387777470e+01,-1.442603750156643194e+01,-3.138435293659847858e+00,5.249406754922094365e+01,-1.548939960363093782e+01,-3.262335361608077022e+01,3.520384842320795116e+01,2.193830672504932622e+01,7.227207864502983803e+00,-2.888207075247455791e+01,8.319023597089776345e+00,-9.096822370649652711e+00,7.972309683450360751e+01,1.984408268044020929e+01,-1.962674063795225976e+01,-3.049735830830125494e+01,-6.228111156807790927e+00,4.880625851269504523e+01,8.498774426786045666e+00,-2.141791872043694056e+01,-7.663268680596866034e+01,1.627666234080303909e+01,-5.092661996687475323e+01,1.560660611236367501e+01,9.222861756414122425e+00,-2.127342737604716039e+00,1.493904008897704827e+01,-2.287129183531430576e-01,2.865338184688806678e+01,-1.908490310119049127e+01
-1.104248693197867048e+01,1.973265102413432004e+01,1.377674901989455591e+01,4.140671203198535544e+00,-2.492582520764642950e+01,5.568762152986876046e+00,2.723667135312970444e+01,1.489354014293389241e+02,-2.694801845439481625e+01,-2.802160526547189434e+01,1.871170162589734787e+01,-3.427654932726374426e+01,-6.760789420533914296e+00,1.775349579704575120e+01,-4.342704260952170614e+01,-1.229405144361511404e+01,1.432324382117100114e+01,-1.245802024428676713e+00,2.409786190389728944e+01,-1.805138532045492283e+01,-4.758706396460376631e+00,5.226966120257966253e+01,-1.275895877051877569e+01,-3.606179103466690350e+01,-2.619257745514091518e+00,4.359820685814383090e+00,-1.937684034044048786e+01,2.716708286720573540e+01,2.455767733286234034e+01,2.206234086464951005e+01,-8.414039248509382674e+00,1.683279615931773332e+00,3.914183963335359806e+01,1.015833586921217169e+01,2.306589510805948606e+01,-2.668761378373051496e+00,-1.165793949317183298e+01,2.210347610583210454e+01,2.112554013689768695e+00,2.359780711332574388e+00,-7.094292107754695564e+01,-9.508303521007306358e+00,-2.576466212679019652e+00,1.430800311943918990e+00,-2.405363799750741549e+01,-1.077020355482521907e+01,2.106358360647976724e+01,2.374651199092980036e+01,-4.765353131071421999e-01,-3.467021340771733406e+01,4.384961525856063247e+01,4.896257614660920465e-01,3.917425859432690061e+01,-1.185236898974017983e+01,-2.108057322415782409e+01,-1.971592308856821418e+01,-1.407903701492755921e+01,-3.622965468246681553e+01,1.256002342510037018e+01,-1.208800448375440340e+01,-6.788361445057552457e-01,-3.534763033015607903e+01,2.780344807910401883e+01,1.375885636742340523e+01
-1.936229373618005667e+01,1.623022039972933328e+01,-1.838170408190191196e+01,8.294756977557716127e+00,4.000218062918000328e+01,-1.492636401097925614e+01,2.484749804554764907e+01,-2.694801845439481980e+01,1.401172702192314432e+02,-1.238726414967965361e+01,-1.447885456587429687e+01,3.057128137741509377e+01,1.750377522978318012e+01,6.125748984121332619e+00,-2.316920530801300515e+01,2.722971208196047765e+00,-6.276978321098749092e+00,1.889109145614559182e+01,4.017581925137682930e+01,3.991362176015924490e+01,1.254157795074868709e+01,-8.960744810067614807e+00,-7.206405884419111452e+00,5.117059483789484631e+01,-2.462524250311877339e+01,-3.122860281719676578e+01,1.244055167418087215e+01,-2.866285198137557444e+01,-1.729161979880741162e+00,1.613340166011105836e+01,1.188773527580238820e+01,-1.181833016123442093e+01,2.971158293149879004e+00,1.096794873846405949e+01,-3.804562552463212199e+01,1.685361153869840933e+01,4.669809893090171721e-02,-3.883470262625354774e+00,5.545594863195435487e+00,1.903836921168411678e+01,1.997672906444284280e+01,2.438184439082847277e+01,-3.278349877460775730e+01,2.640924931748268989e+01,2.821591773207454423e+01,-2.296602749023820422e+01,-1.576356572721211968e+01,4.257937265560517659e+00,-6.630152467356468904e+00,4.857221028022047449e+01,1.441166463111308005e+01,-8.990899716695467392e-01,6.910745225857025886e+00,-1.383292515792527944e+01,5.674711059102126143e+01,2.709759778624352577e+01,3.319070444794585484e+01,2.287080899257739830e+01,-4.603775163499916090e+01,-2.698126504942934289e+01,-1.459500884713798108e+01,-9.318043424393774643e+00,4.085803810020873073e+01,-3.791291818178889628e+01
-9.121907058899223486e+00,-4.168630129701392661e+01,5.556318185212838046e+01,3.308391084347828137e+00,-3.907578564879956673e+01,-1.843964724555121748e+01,-2.551137313909099547e+01,-2.802160526547189079e+01,-1.238726414967965361e+01,1.582180077365555917e+02,1.601511467156618096e+01,-6.337918676689788100e+01,1.673350852244948328e+01,2.594854159167127960e+01,2.906775925770769931e+01,1.628201874605629840e+01,-5.556487894220200729e+00,2.287931130750774145e+00,-2.742087536632015699e+01,-3.356605825247778085e+01,-3.819922964852526093e+01,9.195178289446488407e+00,-1.806684553302288521e+01,1.711734896040410092e+01,-8.613980320174142724e-01,-3.351764779366452274e+01,-8.914881591564910224e+00,-2.243965077546847553e+01,-7.947068714346418972e+01,-1.390501562882034037e+01,-3.516851952351353816e+01,7.123051659151514059e+00,-1.153593453869111585e+01,7.686060813540707137e+00,1.657049935001248642e+01,4.042878200149506540e+01,2.210129826829498967e+01,1.611654221541899901e+01,3.935776165454687714e+01,-7.093714431256796793e+00,-2.778501006701890574e+01,1.255830223506927013e+01,-1.480280380025110309e+00,3.284531226123939973e+01,3.938825143160666897e+00,4.030439445521474084e+01,-1.860978262175605380e+01,-4.704341886289095775e+00,-1.395350640430065248e+01,-1.261371441339366939e+01,-4.872551039185154309e+00,1.838929625308648852e+01,-2.978771282961079692e+01,3.260973765360215282e+01,-3.317999524309031756e+01,3.364359175180335626e+01,-3.964075089967171550e+01,2.912277837933564939e+01,-1.807624810446585073e+00,3.673043523897777618e+01,-2.788315864924630461e+01,1.237363440267831649e+01,-4.768249799313870341e+01,3.769127268318305801e-01
